age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,euribor3m,nr.employed,y
43,blue-collar,married,1,1,2,0,0,jun,tue,3,0,1,4.864,5228.1,0
46,management,married,3,1,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
28,admin.,married,5,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
29,services,married,5,0,0,0,0,jun,tue,5,0,1,4.864,5228.1,0
45,services,married,5,1,0,0,0,jun,tue,7,0,1,4.864,5228.1,0
31,blue-collar,married,3,0,2,0,0,jun,tue,3,0,1,4.864,5228.1,0
42,admin.,married,4,1,0,0,0,jun,tue,21,0,1,4.864,5228.1,0
31,technician,single,7,0,0,0,0,jun,tue,5,0,1,4.864,5228.1,0
53,services,married,5,1,0,0,0,jun,tue,8,0,1,4.864,5228.1,0
31,housemaid,married,6,0,0,2,0,jun,tue,3,0,1,4.864,5228.1,0
27,services,single,5,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
40,blue-collar,married,3,1,0,0,0,jun,tue,4,0,1,4.864,5228.1,0
40,admin.,single,6,1,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
40,blue-collar,divorced,3,1,0,2,0,jun,tue,6,0,1,4.864,5228.1,1
58,self-employed,married,6,0,0,0,0,jun,tue,4,0,1,4.864,5228.1,0
31,management,single,6,0,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
60,retired,single,5,0,0,0,0,jun,tue,4,0,1,4.864,5228.1,0
38,blue-collar,married,3,0,2,0,0,jun,tue,3,0,1,4.864,5228.1,0
27,blue-collar,single,5,0,2,0,0,jun,tue,5,0,1,4.864,5228.1,0
59,technician,married,4,0,0,0,0,jun,tue,4,0,1,4.864,5228.1,0
36,blue-collar,single,3,1,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
40,services,married,4,0,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
58,retired,married,1,1,2,0,0,jun,tue,3,0,1,4.864,5228.1,0
35,blue-collar,married,3,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
54,services,married,5,0,2,0,0,jun,tue,5,0,1,4.864,5228.1,0
34,blue-collar,married,1,1,0,2,0,jun,tue,2,0,1,4.864,5228.1,0
42,services,married,5,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
36,blue-collar,married,3,0,2,2,0,jun,tue,18,0,1,4.864,5228.1,0
45,blue-collar,married,3,1,0,0,0,jun,tue,7,0,1,4.864,5228.1,0
31,blue-collar,married,3,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
33,blue-collar,married,3,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
37,admin.,divorced,3,0,0,0,0,jun,tue,7,0,1,4.864,5228.1,1
29,admin.,single,6,1,0,2,0,jun,tue,2,0,1,4.864,5228.1,0
40,blue-collar,married,1,0,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
30,admin.,married,5,0,2,0,0,jun,tue,10,0,1,4.864,5228.1,0
32,admin.,single,6,1,0,0,0,jun,tue,12,0,1,4.864,5228.1,0
46,housemaid,divorced,2,0,2,0,0,jun,tue,8,0,1,4.864,5228.1,0
30,admin.,single,5,0,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
29,management,single,6,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
35,entrepreneur,married,5,0,0,2,0,jun,tue,2,0,1,4.864,5228.1,0
37,housemaid,married,1,0,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
47,self-employed,married,1,1,1,1,0,jun,tue,8,0,1,4.864,5228.1,0
42,blue-collar,married,3,1,0,0,0,jun,tue,3,0,1,4.864,5228.1,0
59,retired,married,7,0,2,0,0,jun,tue,8,0,1,4.864,5228.1,0
45,technician,divorced,7,0,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
29,self-employed,single,7,0,0,0,0,jun,tue,7,0,1,4.864,5228.1,0
31,blue-collar,single,5,1,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
34,blue-collar,married,1,1,2,0,0,jun,tue,8,0,1,4.864,5228.1,0
48,services,single,5,1,0,2,0,jun,tue,5,0,1,4.864,5228.1,0
40,self-employed,married,5,1,2,0,0,jun,tue,5,0,1,4.864,5228.1,0
45,services,married,5,0,2,0,0,jun,tue,7,0,1,4.864,5228.1,0
32,self-employed,divorced,6,0,0,2,0,jun,tue,21,0,1,4.864,5228.1,0
33,blue-collar,married,3,0,0,0,0,jun,tue,7,0,1,4.864,5228.1,0
42,blue-collar,married,5,1,2,0,0,jun,tue,2,0,1,4.864,5228.1,0
38,services,divorced,2,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
47,admin.,married,6,0,2,0,0,jun,tue,9,0,1,4.864,5228.1,0
41,management,married,6,0,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
41,blue-collar,married,1,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
43,management,married,5,0,2,0,0,jun,tue,1,0,1,4.864,5228.1,0
34,services,single,5,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
34,blue-collar,married,1,1,0,0,0,jun,tue,5,0,1,4.864,5228.1,0
52,unemployed,married,5,1,2,0,0,jun,tue,6,0,1,4.864,5228.1,0
48,blue-collar,married,7,0,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
37,technician,married,5,0,2,0,0,jun,tue,3,0,1,4.864,5228.1,0
41,blue-collar,married,1,1,0,0,0,jun,tue,4,0,1,4.864,5228.1,0
47,technician,married,7,0,0,0,0,jun,tue,20,0,1,4.864,5228.1,0
46,admin.,married,5,1,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
42,admin.,married,6,0,0,0,0,jun,tue,14,0,1,4.864,5228.1,0
28,services,single,5,0,0,0,0,jun,tue,3,0,1,4.864,5228.1,0
36,admin.,single,6,0,2,2,0,jun,tue,3,0,1,4.864,5228.1,0
49,admin.,married,6,0,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
37,admin.,married,5,1,2,0,0,jun,tue,4,0,1,4.864,5228.1,0
28,blue-collar,single,3,0,0,0,0,jun,tue,1,0,1,4.864,5228.1,0
35,entrepreneur,married,6,0,0,0,0,jun,tue,1,0,1,4.864,5228.1,0
56,unemployed,married,5,1,0,0,0,jun,tue,3,0,1,4.864,5228.1,0
42,blue-collar,married,3,0,0,0,0,jun,tue,3,0,1,4.864,5228.1,0
36,blue-collar,married,3,0,0,0,0,jun,tue,6,0,1,4.864,5228.1,0
36,admin.,married,6,0,2,0,0,jun,tue,11,0,1,4.864,5228.1,0
45,entrepreneur,married,5,0,0,0,0,jun,tue,2,0,1,4.864,5228.1,0
57,admin.,divorced,4,1,0,0,0,jun,tue,19,0,1,4.864,5228.1,0
46,unemployed,married,3,1,0,0,0,jun,tue,7,0,1,4.864,5228.1,0
28,blue-collar,married,2,1,0,0,0,jun,tue,7,0,1,4.864,5228.1,0
36,blue-collar,married,3,1,0,0,0,jun,tue,1,0,1,4.864,5228.1,0
38,services,married,5,1,0,0,0,jun,tue,11,0,1,4.864,5228.1,0
36,admin.,single,5,0,2,0,0,jun,tue,1,0,1,4.864,5228.1,0
45,technician,married,6,1,0,2,0,jun,tue,4,0,1,4.864,5228.1,1
35,services,married,5,1,0,0,0,jun,wed,14,0,1,4.864,5228.1,0
30,blue-collar,single,3,0,0,0,0,jun,wed,11,0,1,4.864,5228.1,0
35,blue-collar,married,1,1,2,0,0,jun,wed,6,0,1,4.864,5228.1,0
42,technician,single,5,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
44,admin.,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
48,retired,married,1,1,0,0,0,jun,wed,8,0,1,4.864,5228.1,0
26,admin.,single,5,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
30,services,divorced,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
56,blue-collar,married,3,1,0,0,0,jun,wed,6,0,1,4.864,5228.1,0
26,blue-collar,married,3,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
50,admin.,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
34,entrepreneur,married,1,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
52,retired,married,1,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,1
58,admin.,single,6,0,0,2,0,jun,wed,3,0,1,4.864,5228.1,0
50,technician,married,7,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
43,blue-collar,married,1,0,2,0,0,jun,wed,4,0,1,4.864,5228.1,0
46,blue-collar,married,7,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
45,blue-collar,married,1,1,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
31,admin.,married,5,1,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
39,services,married,5,1,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
31,technician,married,7,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
34,management,married,6,1,0,2,0,jun,wed,2,0,1,4.864,5228.1,0
46,blue-collar,married,2,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
30,blue-collar,married,1,0,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
30,student,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,1
37,technician,single,5,0,1,1,0,jun,wed,3,0,1,4.864,5228.1,0
38,unknown,married,2,0,0,0,0,jun,wed,3,0,1,4.864,5228.1,0
41,admin.,married,6,0,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
48,admin.,divorced,5,0,0,0,0,jun,wed,3,0,1,4.864,5228.1,0
39,blue-collar,married,3,0,1,1,0,jun,wed,4,0,1,4.864,5228.1,0
41,self-employed,married,1,0,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
57,blue-collar,married,1,1,2,0,0,jun,wed,5,0,1,4.864,5228.1,0
31,blue-collar,married,2,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
41,unknown,single,4,1,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
54,admin.,divorced,4,1,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
42,blue-collar,single,1,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
32,blue-collar,married,7,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
47,admin.,divorced,6,0,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
26,unknown,single,5,1,2,2,0,jun,wed,15,0,1,4.864,5228.1,1
39,admin.,married,5,0,2,0,0,jun,wed,4,0,1,4.864,5228.1,1
36,entrepreneur,married,2,1,0,0,0,jun,wed,5,0,1,4.864,5228.1,0
26,blue-collar,single,2,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
32,blue-collar,single,6,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
29,unemployed,married,5,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
30,admin.,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
38,admin.,single,6,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,1
25,admin.,single,5,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
33,admin.,married,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
41,technician,married,3,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
31,blue-collar,married,1,1,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
29,admin.,married,5,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
42,admin.,married,2,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
35,admin.,single,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,1
60,admin.,married,5,0,0,2,0,jun,wed,8,0,1,4.864,5228.1,0
48,admin.,married,5,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
58,blue-collar,divorced,4,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
46,admin.,married,5,0,2,2,0,jun,wed,10,0,1,4.864,5228.1,0
30,services,single,7,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
31,blue-collar,married,2,1,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
34,admin.,single,6,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
37,admin.,divorced,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
24,student,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
58,services,married,1,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
59,retired,married,7,0,2,0,0,jun,wed,9,0,1,4.864,5228.1,0
36,entrepreneur,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
28,management,single,6,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
31,blue-collar,married,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
23,blue-collar,single,3,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
34,technician,divorced,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
40,admin.,married,5,0,2,2,0,jun,wed,10,0,1,4.864,5228.1,0
46,technician,married,7,1,2,0,0,jun,wed,8,0,1,4.864,5228.1,0
25,blue-collar,married,5,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,0
33,admin.,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
26,technician,single,7,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
32,admin.,single,6,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
50,admin.,single,6,0,0,0,0,jun,wed,6,0,1,4.864,5228.1,0
32,admin.,single,6,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,0
26,technician,single,7,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
34,admin.,married,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,1
31,services,single,5,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
34,management,married,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
31,services,single,5,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
26,blue-collar,single,2,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
42,blue-collar,married,1,1,2,2,0,jun,wed,9,0,1,4.864,5228.1,0
26,management,single,3,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
27,self-employed,single,6,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
30,blue-collar,married,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
50,admin.,married,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
55,retired,divorced,7,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
50,self-employed,married,3,1,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
52,retired,married,1,0,0,2,0,jun,wed,3,0,1,4.864,5228.1,0
36,blue-collar,single,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
29,admin.,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
36,blue-collar,married,1,0,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
26,admin.,married,5,0,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
25,admin.,married,5,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
45,self-employed,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
28,blue-collar,single,5,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
31,blue-collar,divorced,3,0,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
27,student,single,6,1,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
32,services,married,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
57,blue-collar,married,3,0,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
27,blue-collar,single,2,0,2,2,0,jun,wed,3,0,1,4.864,5228.1,0
39,blue-collar,married,2,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
50,technician,married,7,1,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
29,admin.,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
31,blue-collar,single,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,1
25,services,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
38,blue-collar,married,2,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
38,blue-collar,single,5,1,2,0,0,jun,wed,1,0,1,4.864,5228.1,1
49,housemaid,divorced,2,0,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
53,technician,married,7,1,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
35,student,single,5,0,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
32,admin.,married,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,1
30,services,single,5,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
28,blue-collar,single,3,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
33,admin.,single,6,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
33,unemployed,married,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,1
25,admin.,single,5,0,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
25,student,single,5,0,0,2,0,jun,wed,2,0,1,4.864,5228.1,0
32,housemaid,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
25,admin.,married,6,0,2,0,0,jun,wed,8,0,1,4.864,5228.1,0
31,admin.,single,6,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
42,admin.,divorced,6,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
45,management,married,4,1,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
52,blue-collar,married,1,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
26,student,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
40,housemaid,divorced,5,0,0,0,0,jun,wed,6,0,1,4.864,5228.1,1
29,admin.,single,6,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,0
31,blue-collar,married,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
53,management,married,6,0,1,1,0,jun,wed,1,0,1,4.864,5228.1,0
36,blue-collar,married,3,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,1
56,admin.,married,6,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
48,blue-collar,married,3,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
32,services,married,5,1,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
27,technician,single,6,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,0
26,admin.,single,5,0,0,0,0,jun,wed,6,0,1,4.864,5228.1,0
31,admin.,married,5,0,1,1,0,jun,wed,2,0,1,4.864,5228.1,0
35,blue-collar,married,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
56,housemaid,married,1,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
34,technician,divorced,3,0,0,0,0,jun,wed,3,0,1,4.864,5228.1,0
39,admin.,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
31,admin.,married,6,0,2,0,0,jun,wed,6,0,1,4.864,5228.1,0
49,admin.,married,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
42,services,married,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
41,blue-collar,married,1,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
37,blue-collar,married,2,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
51,blue-collar,married,1,1,2,0,0,jun,wed,10,0,1,4.864,5228.1,0
39,admin.,single,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
41,blue-collar,married,1,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
53,blue-collar,married,1,1,2,0,0,jun,wed,7,0,1,4.864,5228.1,0
32,blue-collar,married,1,1,2,0,0,jun,wed,8,0,1,4.864,5228.1,0
50,housemaid,divorced,5,1,2,0,0,jun,wed,4,0,1,4.864,5228.1,0
25,unknown,single,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,1
45,management,married,4,1,2,0,0,jun,wed,6,0,1,4.864,5228.1,0
61,retired,married,5,0,1,1,0,jun,wed,4,0,1,4.864,5228.1,0
51,unemployed,married,1,0,0,2,0,jun,wed,5,0,1,4.864,5228.1,0
33,admin.,single,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
25,admin.,single,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
23,blue-collar,married,3,0,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
35,admin.,married,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
29,unemployed,single,6,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
42,blue-collar,married,3,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
32,admin.,single,5,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
37,unemployed,married,7,1,0,0,0,jun,wed,16,0,1,4.864,5228.1,0
38,admin.,married,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
41,entrepreneur,married,1,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
40,blue-collar,married,1,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
32,admin.,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
50,admin.,married,5,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
27,blue-collar,single,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
36,blue-collar,single,3,0,1,1,0,jun,wed,7,0,1,4.864,5228.1,0
45,services,married,2,0,1,1,0,jun,wed,10,0,1,4.864,5228.1,0
35,technician,single,7,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
30,services,single,5,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
36,admin.,married,3,0,0,0,0,jun,wed,3,0,1,4.864,5228.1,0
26,blue-collar,married,3,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
26,admin.,married,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
32,blue-collar,married,1,0,0,0,0,jun,wed,5,0,1,4.864,5228.1,0
29,admin.,single,5,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
26,self-employed,married,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
46,blue-collar,married,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
39,technician,married,7,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
46,blue-collar,married,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
27,unemployed,single,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
32,admin.,married,6,0,0,0,0,jun,wed,3,0,1,4.864,5228.1,0
48,admin.,divorced,7,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
42,blue-collar,married,3,1,0,0,0,jun,wed,6,0,1,4.864,5228.1,0
32,technician,married,7,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
23,services,single,5,0,0,0,0,jun,wed,9,0,1,4.864,5228.1,0
35,unemployed,married,3,1,1,1,0,jun,wed,4,0,1,4.864,5228.1,0
59,retired,married,2,1,0,0,0,jun,wed,5,0,1,4.864,5228.1,0
27,blue-collar,married,3,0,2,2,0,jun,wed,4,0,1,4.864,5228.1,0
53,admin.,divorced,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
50,blue-collar,married,1,1,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
41,blue-collar,married,1,1,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
52,management,divorced,6,0,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
36,entrepreneur,married,6,0,2,2,0,jun,wed,1,0,1,4.864,5228.1,0
27,services,single,5,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
38,admin.,single,6,0,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
25,blue-collar,married,3,1,2,0,0,jun,wed,4,0,1,4.864,5228.1,0
29,blue-collar,single,6,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
51,blue-collar,married,3,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
29,services,married,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
45,admin.,single,5,0,0,0,0,jun,wed,6,0,1,4.864,5228.1,0
56,admin.,single,3,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
47,blue-collar,married,4,1,0,2,0,jun,wed,13,0,1,4.864,5228.1,0
28,blue-collar,married,2,1,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
39,blue-collar,married,2,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
53,management,married,2,1,2,0,0,jun,wed,6,0,1,4.864,5228.1,0
28,admin.,married,5,0,0,0,0,jun,wed,3,0,1,4.864,5228.1,0
45,blue-collar,married,5,0,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
36,blue-collar,married,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
36,blue-collar,married,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
47,blue-collar,married,3,0,0,2,0,jun,wed,3,0,1,4.864,5228.1,0
40,admin.,divorced,2,1,0,2,0,jun,wed,3,0,1,4.864,5228.1,0
31,blue-collar,single,3,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
36,technician,single,3,1,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
44,blue-collar,divorced,1,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
24,technician,single,5,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
45,entrepreneur,married,4,0,0,0,0,jun,wed,16,0,1,4.864,5228.1,0
54,entrepreneur,married,6,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
35,blue-collar,single,1,1,2,0,0,jun,wed,15,0,1,4.864,5228.1,0
49,blue-collar,married,4,1,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
38,technician,married,6,1,0,0,0,jun,wed,4,0,1,4.864,5228.1,0
55,retired,divorced,7,0,2,0,0,jun,wed,4,0,1,4.864,5228.1,0
27,technician,married,7,0,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
54,technician,married,7,0,2,0,0,jun,wed,6,0,1,4.864,5228.1,0
25,services,single,5,0,0,2,0,jun,wed,2,0,1,4.864,5228.1,0
40,technician,married,7,0,0,0,0,jun,wed,5,0,1,4.864,5228.1,0
40,management,married,2,1,2,0,0,jun,wed,6,0,1,4.864,5228.1,0
47,blue-collar,married,1,1,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
46,admin.,divorced,6,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
46,blue-collar,married,5,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
52,technician,married,5,1,2,0,0,jun,wed,1,0,1,4.864,5228.1,0
30,blue-collar,married,2,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
39,admin.,single,5,0,0,0,0,jun,wed,2,0,1,4.864,5228.1,0
54,admin.,married,6,1,2,0,0,jun,wed,10,0,1,4.864,5228.1,0
36,technician,married,3,0,2,2,0,jun,wed,2,0,1,4.864,5228.1,0
33,blue-collar,married,1,0,2,2,0,jun,wed,4,0,1,4.864,5228.1,0
37,blue-collar,single,4,0,0,0,0,jun,wed,10,0,1,4.864,5228.1,0
59,blue-collar,married,3,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
37,blue-collar,married,1,0,2,0,0,jun,wed,2,0,1,4.864,5228.1,0
38,blue-collar,married,2,0,2,0,0,jun,wed,3,0,1,4.864,5228.1,0
33,technician,divorced,7,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
34,services,married,6,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
38,technician,married,7,0,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
42,blue-collar,married,2,0,0,2,0,jun,wed,1,0,1,4.864,5228.1,0
27,blue-collar,married,3,1,0,0,0,jun,wed,1,0,1,4.864,5228.1,0
