Age,Job,Marital,EducationLevel,HasDefault,HousingLoan,HasLoan,ContactType,ContactMonth,ContactDay,ThisCampaignContact,PreviousCampaignContact,PreviousOutcome,EuriborRate3Month,NumberOfEmployees,Success
25,blue-collar,single,3,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
55,blue-collar,married,1,Unknown,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,1
23,blue-collar,single,3,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
56,self-employed,single,3,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
31,technician,single,6,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
51,blue-collar,married,1,No,No,No,Telephone,jun,thu,9,0,Not-Exist,4.961,5228.1,0
43,blue-collar,divorced,3,Unknown,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
45,technician,married,6,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
57,blue-collar,married,1,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
34,services,married,2,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
31,entrepreneur,married,5,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
37,management,married,6,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
29,admin.,married,3,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
60,entrepreneur,married,1,No,No,No,Telephone,jun,thu,3,0,Not-Exist,4.961,5228.1,0
40,blue-collar,single,1,Unknown,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
55,technician,married,7,Unknown,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
43,admin.,married,6,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
45,blue-collar,married,3,Unknown,No,No,Telephone,jun,thu,16,0,Not-Exist,4.961,5228.1,0
40,retired,married,7,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
37,blue-collar,married,3,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
47,admin.,married,6,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
37,blue-collar,married,7,No,No,No,Telephone,jun,thu,7,0,Not-Exist,4.961,5228.1,0
28,blue-collar,married,3,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
52,technician,married,4,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
28,blue-collar,married,3,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
25,blue-collar,single,7,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
38,services,married,5,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
55,housemaid,married,1,Unknown,Yes,No,Telephone,jun,thu,4,0,Not-Exist,4.961,5228.1,0
53,self-employed,divorced,3,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
35,management,married,5,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
45,management,single,3,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
28,blue-collar,single,5,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
36,technician,single,7,No,No,Yes,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
26,unknown,single,5,Unknown,No,No,Telephone,jun,thu,5,0,Not-Exist,4.961,5228.1,0
45,management,single,3,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
38,admin.,married,6,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
46,services,married,5,No,No,Yes,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
49,management,divorced,6,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
53,technician,married,7,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
49,admin.,married,5,Unknown,Yes,No,Telephone,jun,thu,4,0,Not-Exist,4.961,5228.1,0
42,technician,married,2,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
48,blue-collar,married,5,Unknown,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
26,blue-collar,single,3,No,Yes,No,Telephone,jun,thu,3,0,Not-Exist,4.961,5228.1,0
35,blue-collar,single,1,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
42,housemaid,married,1,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,1
50,housemaid,married,4,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
60,management,married,6,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
56,retired,married,1,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
31,blue-collar,married,3,No,No,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
46,entrepreneur,married,6,Unknown,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
40,blue-collar,married,3,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
42,management,married,6,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
33,blue-collar,divorced,3,No,No,No,Telephone,jun,thu,3,0,Not-Exist,4.961,5228.1,0
60,blue-collar,married,3,Unknown,Yes,No,Telephone,jun,thu,3,0,Not-Exist,4.961,5228.1,0
40,blue-collar,married,1,No,No,No,Telephone,jun,thu,7,0,Not-Exist,4.961,5228.1,0
52,blue-collar,married,1,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
42,services,divorced,5,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
48,services,married,5,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
34,blue-collar,married,2,No,Yes,Yes,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
34,housemaid,single,6,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
48,self-employed,married,3,Unknown,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
26,blue-collar,single,3,Unknown,No,No,Telephone,jun,thu,4,0,Not-Exist,4.961,5228.1,0
38,admin.,married,5,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
39,unemployed,married,6,Unknown,No,No,Telephone,jun,thu,8,0,Not-Exist,4.961,5228.1,0
43,technician,single,7,No,Unknown,Unknown,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
29,admin.,single,5,No,Yes,Yes,Telephone,jun,thu,10,0,Not-Exist,4.961,5228.1,0
37,blue-collar,married,2,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
28,blue-collar,married,3,Unknown,Unknown,Unknown,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
52,self-employed,married,1,Unknown,No,Yes,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
25,admin.,married,5,Unknown,No,No,Telephone,jun,thu,18,0,Not-Exist,4.961,5228.1,0
28,technician,married,3,No,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,0
36,admin.,married,5,Unknown,No,Yes,Telephone,jun,thu,8,0,Not-Exist,4.961,5228.1,0
47,services,single,3,No,Unknown,Unknown,Telephone,jun,thu,3,0,Not-Exist,4.961,5228.1,1
37,technician,married,7,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,1
57,blue-collar,married,3,Unknown,Yes,Yes,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
55,retired,married,6,Unknown,Yes,No,Telephone,jun,thu,1,0,Not-Exist,4.961,5228.1,1
39,technician,married,7,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
38,technician,married,3,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
56,admin.,divorced,4,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
52,services,divorced,5,No,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
52,unemployed,married,5,No,Unknown,Unknown,Telephone,jun,thu,5,0,Not-Exist,4.961,5228.1,0
39,blue-collar,married,3,No,Unknown,Unknown,Telephone,jun,thu,4,0,Not-Exist,4.961,5228.1,0
32,unknown,unknown,6,No,No,No,Telephone,jun,thu,7,0,Not-Exist,4.961,5228.1,0
25,blue-collar,single,3,No,Yes,Yes,Telephone,jun,thu,4,0,Not-Exist,4.961,5228.1,0
31,technician,married,5,No,No,No,Telephone,jun,thu,28,0,Not-Exist,4.961,5228.1,0
33,technician,divorced,7,No,No,No,Telephone,jun,thu,5,0,Not-Exist,4.961,5228.1,0
36,admin.,single,6,No,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
26,technician,single,6,No,No,No,Telephone,jun,thu,3,0,Not-Exist,4.961,5228.1,0
46,admin.,divorced,6,No,Yes,No,Telephone,jun,thu,9,0,Not-Exist,4.961,5228.1,0
30,technician,married,6,Unknown,Yes,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
36,blue-collar,divorced,3,Unknown,No,No,Telephone,jun,thu,2,0,Not-Exist,4.961,5228.1,0
33,services,single,5,No,Yes,No,Telephone,jun,thu,5,0,Not-Exist,4.961,5228.1,0
57,services,divorced,5,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
40,technician,married,7,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
41,blue-collar,married,1,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
41,housemaid,married,5,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
30,blue-collar,married,3,No,No,No,Telephone,jun,fri,11,0,Not-Exist,4.959,5228.1,0
39,admin.,divorced,6,Unknown,No,No,Telephone,jun,fri,15,0,Not-Exist,4.959,5228.1,0
52,blue-collar,married,3,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
35,blue-collar,married,3,Unknown,No,No,Telephone,jun,fri,12,0,Not-Exist,4.959,5228.1,0
40,technician,married,7,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
44,technician,married,7,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
35,management,married,3,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
36,admin.,divorced,6,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
56,admin.,married,5,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
59,retired,divorced,3,Unknown,Yes,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
36,services,married,5,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
47,services,divorced,1,No,Yes,No,Telephone,jun,fri,6,0,Not-Exist,4.959,5228.1,0
50,technician,married,2,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
29,self-employed,married,2,Unknown,No,No,Telephone,jun,fri,11,0,Not-Exist,4.959,5228.1,0
45,housemaid,divorced,1,No,Yes,Yes,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
39,entrepreneur,married,7,No,Yes,No,Telephone,jun,fri,8,0,Not-Exist,4.959,5228.1,0
48,retired,married,1,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
47,services,married,5,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
38,admin.,single,6,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
38,blue-collar,married,4,No,Yes,No,Telephone,jun,fri,5,0,Not-Exist,4.959,5228.1,0
51,admin.,married,5,No,No,No,Telephone,jun,fri,12,0,Not-Exist,4.959,5228.1,0
31,services,single,5,No,No,Yes,Telephone,jun,fri,5,0,Not-Exist,4.959,5228.1,0
43,services,married,5,Unknown,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
37,unemployed,single,7,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
33,management,married,6,No,No,Yes,Telephone,jun,fri,7,0,Not-Exist,4.959,5228.1,0
51,services,married,5,Unknown,Yes,No,Telephone,jun,fri,28,0,Not-Exist,4.959,5228.1,0
37,services,married,5,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
26,blue-collar,single,3,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
31,blue-collar,married,3,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
38,blue-collar,married,2,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
54,housemaid,divorced,1,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
27,services,married,5,Unknown,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
36,technician,married,7,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
34,services,married,5,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
40,entrepreneur,married,3,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
39,services,divorced,2,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
36,blue-collar,married,5,Unknown,No,No,Telephone,jun,fri,5,0,Not-Exist,4.959,5228.1,0
43,blue-collar,married,3,Unknown,No,No,Telephone,jun,fri,23,0,Not-Exist,4.959,5228.1,0
33,services,married,5,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
43,unemployed,married,1,Unknown,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
31,admin.,single,6,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
47,management,divorced,6,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
44,entrepreneur,married,3,No,No,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
43,admin.,married,4,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
30,blue-collar,single,1,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
40,blue-collar,married,5,No,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,entrepreneur,divorced,6,No,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
41,management,married,6,No,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
45,admin.,married,3,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,1
36,management,married,6,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
34,blue-collar,married,1,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
50,technician,married,5,Unknown,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
38,admin.,divorced,6,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
56,technician,married,7,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
38,services,married,5,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
32,services,married,5,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
29,admin.,married,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
47,technician,married,7,No,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
47,admin.,married,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
28,blue-collar,married,3,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
35,blue-collar,married,2,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
45,blue-collar,married,3,No,No,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
46,blue-collar,married,2,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,management,married,4,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
31,housemaid,married,1,Unknown,Unknown,Unknown,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
39,blue-collar,married,5,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
31,admin.,single,6,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
45,blue-collar,married,3,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
49,management,married,6,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
33,blue-collar,divorced,2,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
38,admin.,single,3,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
48,blue-collar,married,1,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
48,blue-collar,married,1,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
31,admin.,single,6,No,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
47,blue-collar,divorced,1,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
46,admin.,married,3,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,1
49,admin.,divorced,6,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
51,management,married,6,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
36,self-employed,divorced,1,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
29,blue-collar,single,3,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
45,blue-collar,married,3,Unknown,No,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,1
40,self-employed,married,7,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,1
39,entrepreneur,married,6,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
49,technician,divorced,4,No,Unknown,Unknown,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
29,blue-collar,single,3,No,Unknown,Unknown,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
29,blue-collar,single,3,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
52,entrepreneur,married,5,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
29,blue-collar,single,3,No,Unknown,Unknown,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
58,entrepreneur,married,6,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
37,services,married,5,No,No,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
34,management,married,6,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
35,entrepreneur,married,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
49,blue-collar,married,1,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
49,blue-collar,married,1,Unknown,Unknown,Unknown,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
56,retired,divorced,1,Unknown,No,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
34,admin.,married,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,technician,married,3,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
29,admin.,married,6,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
40,blue-collar,married,3,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
59,retired,divorced,1,Unknown,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
37,admin.,married,5,Unknown,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
37,housemaid,married,5,No,No,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
49,blue-collar,married,1,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,1
40,management,married,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
57,management,married,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
37,technician,married,2,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,blue-collar,divorced,3,Unknown,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,technician,divorced,6,No,Yes,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
47,unknown,married,4,Unknown,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,blue-collar,married,4,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
50,services,divorced,7,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
34,admin.,divorced,3,No,Yes,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
46,blue-collar,married,2,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
48,blue-collar,married,3,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
36,blue-collar,married,1,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
53,unknown,married,4,No,No,No,Telephone,jun,fri,18,0,Not-Exist,4.959,5228.1,0
30,blue-collar,single,1,Unknown,No,No,Telephone,jun,fri,22,0,Not-Exist,4.959,5228.1,0
53,self-employed,divorced,3,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
30,technician,married,7,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
32,services,single,2,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
46,entrepreneur,divorced,5,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
32,services,married,5,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
37,services,married,5,No,Unknown,Unknown,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
42,blue-collar,married,2,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,1
49,admin.,divorced,5,No,Yes,No,Telephone,jun,fri,20,0,Not-Exist,4.959,5228.1,0
37,entrepreneur,married,6,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
42,unemployed,married,5,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
24,entrepreneur,single,5,No,Yes,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
57,retired,married,5,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
47,services,married,5,No,Yes,No,Telephone,jun,fri,8,0,Not-Exist,4.959,5228.1,0
47,services,married,2,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
38,services,married,3,No,Unknown,Unknown,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
33,blue-collar,married,1,Unknown,No,No,Telephone,jun,fri,12,0,Not-Exist,4.959,5228.1,0
43,blue-collar,married,1,Unknown,No,Yes,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
51,unemployed,married,3,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
48,blue-collar,married,1,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
36,services,married,5,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
32,blue-collar,married,3,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
26,management,single,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
37,services,single,6,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
45,entrepreneur,married,3,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
52,admin.,divorced,6,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
60,retired,divorced,6,No,Yes,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
45,management,married,3,No,Yes,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
49,blue-collar,married,3,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
59,entrepreneur,married,6,Unknown,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
40,admin.,married,5,No,No,No,Telephone,jun,fri,1,0,Not-Exist,4.959,5228.1,0
36,admin.,married,6,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
35,technician,married,7,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
38,blue-collar,married,1,Unknown,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
38,admin.,single,3,No,No,Yes,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
41,blue-collar,married,3,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
43,unemployed,married,7,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
52,blue-collar,married,3,No,No,No,Telephone,jun,fri,4,0,Not-Exist,4.959,5228.1,0
56,technician,married,4,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
28,student,single,7,No,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
36,housemaid,married,5,No,Yes,No,Telephone,jun,fri,11,0,Not-Exist,4.959,5228.1,0
53,retired,married,5,Unknown,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
25,admin.,married,5,No,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
50,services,divorced,4,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
29,technician,single,6,No,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,1
50,blue-collar,married,3,Unknown,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
52,retired,married,5,Unknown,Yes,Yes,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
31,blue-collar,married,2,No,No,No,Telephone,jun,fri,5,0,Not-Exist,4.959,5228.1,1
52,retired,married,5,Unknown,No,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
34,blue-collar,married,3,No,Yes,No,Telephone,jun,fri,2,0,Not-Exist,4.959,5228.1,0
50,technician,married,7,Unknown,Yes,Yes,Telephone,jun,fri,7,0,Not-Exist,4.959,5228.1,1
45,management,married,6,No,No,No,Telephone,jun,fri,5,0,Not-Exist,4.959,5228.1,0
36,self-employed,single,6,No,No,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
41,blue-collar,married,1,Unknown,Yes,No,Telephone,jun,fri,3,0,Not-Exist,4.959,5228.1,0
42,admin.,married,2,No,No,No,Telephone,jun,fri,17,0,Not-Exist,4.959,5228.1,0
